"LEAGUE","NAME","PLAYER ID","POS","SEASON","DY+/-","GP","EV P1/GP","PP P1/GP","P1/GP","EV G","EV A1","EV A2","EV P1","PP G","PP A1","PP A2","PP P1","EV SHOTS","EV SH%","PP SHOTS","PP SH%","SHOTS","SH%","SHOTS/GP","TG","TP","TP/GP","EV%","Goals/P1","EV GF","EV GA","EV GF%","EV GF%Rel","eTOI/GP","P1/e60","DOB","AGE SEPT 15","AGE DEC 31","TEAM","HT","SHOOTS","DRAFT YEAR","NHL DRAFT","DRAFT TEAM","NHL TEAM","HEATMAP"
"OHL","Michael Vukojevic","44915/michael-vukojevic","D","2018","DY-1","24","0.1667","0.0000","0.1667","1","3","1","4","0","0","0","0","22","4.55","0","0.00","22","4.55","0.92","1","5","0.2083","100.00","25.00","","","","","","","2001-06-08","17.27","17.56","KIT","6'02","L","2019","NJD (2019) - #82","NJD","NJD","pick224.com/images/44915_michael-vukojevic2018.png"
"OHL","Riley Bruce (99)","41330/riley-bruce","D","2018","DY+3","67","0.0597","0.1045","0.1642","3","1","6","4","2","5","3","7","91","3.30","30","6.67","122","4.10","1.82","5","20","0.2985","36.36","45.45","","","","","","","1997-07-16","21.16","21.46","NB","6'07","R","2015","","","","pick224.com/images/41330_riley-bruce2018.png"
"OHL","Owen Lalonde","42792/owen-lalonde","D","2018","DY","67","0.1343","0.0299","0.1642","1","8","7","9","0","2","3","2","52","1.92","7","0.00","59","1.69","0.88","1","22","0.3284","81.82","9.09","","","","","","","2000-02-01","18.62","18.92","GUE","6'01","R","2018","","","","pick224.com/images/42792_owen-lalonde2018.png"
"WHL","Dmitri Zaitsev (98)","38761/dmitri-zaitsev","D","2018","DY+2","61","0.1475","0.0164","0.1639","3","6","12","9","1","0","4","1","","","","","","","0.00","","","","90.00","40.00","","","","","","","1998-01-18","20.66","20.95","MJ","6'01","L","2016","WSH (2016) - #207","WSH","",""
"WHL","Braydyn Chizen","39613/braydyn-chizen","D","2018","DY+2","61","0.1639","0.0000","0.1639","5","5","6","10","0","0","0","0","","","","","","","0.00","","","","100.00","50.00","","","","","","","1998-05-09","20.35","20.64","KEL","6'09","R","2016","MIN (2016) - #204","MIN","",""
"OHL","Dawson Baker","43235/dawson-baker","F","2018","DY","61","0.1639","0.0000","0.1639","6","4","2","10","0","0","0","0","74","8.11","0","0.00","78","7.69","1.28","6","13","0.2131","100.00","60.00","","","","","","","2000-04-10","18.43","18.73","SBY","6'00","R","2018","","","","pick224.com/images/43235_dawson-baker2018.png"
"QMJHL","Maxime Collin","42746/maxime-collin","F","2018","DY","55","0.1636","0.0000","0.1636","8","1","3","9","0","0","0","0","44","18.18","4","0.00","55","20.00","1.00","11","15","0.2727","100.00","88.89","","","","","","","2000-01-25","18.64","18.93","BLB","6'00","L","2018","","","","pick224.com/images/42746_maxime-collin2018.png"
"OHL","Brett Jacklin","42919/brett-jacklin","F","2018","DY","49","0.1633","0.0000","0.1633","4","4","1","8","0","0","0","0","36","11.11","2","0.00","38","10.53","0.78","4","9","0.1837","100.00","50.00","","","","","","","2000-02-21","18.57","18.86","SSM","6'01","R","2018","","","","pick224.com/images/42919_brett-jacklin2018.png"
"QMJHL","Walter Flower","41561/walter-flower","D","2018","DY+1","43","0.1628","0.0000","0.1628","3","4","6","7","0","0","0","0","17","17.65","1","0.00","21","14.29","0.49","3","14","0.3256","100.00","42.86","","","","","","","1999-05-07","19.36","19.65","HAL","6'01","R","2017","","","","pick224.com/images/41561_walter-flower2018.png"
"WHL","Alec Zawatsky","42529/alec-zawatsky","F","2018","DY","43","0.1395","0.0233","0.1628","3","3","1","6","0","1","0","1","","","","","","","0.00","","","","85.71","42.86","","","","","","","1999-12-15","18.75","19.04","SAS","5'07","L","2018","","","",""
"OHL","Eric Guest","43208/eric-guest","F","2018","DY","43","0.1395","0.0233","0.1628","4","2","1","6","0","1","0","1","39","10.26","2","0.00","45","13.33","1.05","6","10","0.2326","85.71","57.14","","","","","","","2000-04-04","18.45","18.74","KIT","5'09","L","2018","","","","pick224.com/images/43208_eric-guest2018.png"
"QMJHL","Marc-Olivier Duquette","39284/marc-olivier-duquette","D","2018","DY+2","68","0.1471","0.0147","0.1618","2","8","10","10","1","0","0","1","72","2.78","9","11.11","85","3.53","1.25","3","21","0.3088","90.91","27.27","","","","","","","1998-03-26","20.47","20.76","DRU","6'04","L","2016","","","","pick224.com/images/39284_marc-olivier-duquette2018.png"
"QMJHL","Justin Pare","38858/justin-pare","F","2018","DY+2","31","0.1613","0.0000","0.1613","4","1","7","5","0","0","0","0","13","30.77","0","0.00","14","28.57","0.45","4","12","0.3871","100.00","80.00","","","","","","","1998-01-31","20.63","20.92","VIC/RIM","6'00","L","2016","","","","pick224.com/images/38858_justin-pare2018.png"
"WHL","Conor MacEachern","40141/conor-maceachern","D","2018","DY+2","62","0.1613","0.0000","0.1613","3","7","4","10","0","0","0","0","","","","","","","0.00","","","","100.00","30.00","","","","","","","1998-08-12","20.09","20.39","POR","6'04","L","2016","","","",""
"OHL","Daniil Vertiy","40509/daniil-vertiy","F","2018","DY+1","31","0.1290","0.0323","0.1613","2","2","3","4","0","1","3","1","49","4.08","8","0.00","57","3.51","1.84","2","11","0.3548","80.00","40.00","","","","","","","1998-11-12","19.84","20.14","OS/NB/SAG","6'00","L","2017","","","","pick224.com/images/40509_daniil-vertiy2018.png"
"QMJHL","Jeremy Fortin","41927/jeremy-fortin","F","2018","DY+1","62","0.1452","0.0161","0.1613","4","5","3","9","0","1","0","1","48","8.33","4","0.00","55","7.27","0.89","4","13","0.2097","90.00","40.00","","","","","","","1999-07-09","19.18","19.48","CHI","6'00","L","2017","","","","pick224.com/images/41927_jeremy-fortin2018.png"
"QMJHL","Ryan MacLellan","42804/ryan-maclellan","D","2018","DY","31","0.1290","0.0323","0.1613","0","4","0","4","0","1","0","1","14","0.00","1","0.00","15","0.00","0.48","0","5","0.1613","80.00","0.00","","","","","","","2000-02-03","18.62","18.91","CAP","5'08","L","2018","","","","pick224.com/images/42804_ryan-maclellan2018.png"
"QMJHL","Evan MacKinnon","42987/evan-mackinnon","F","2018","DY","62","0.1290","0.0323","0.1613","6","2","6","8","1","1","2","2","51","11.76","9","11.11","61","11.48","0.98","7","18","0.2903","80.00","70.00","","","","","","","2000-03-02","18.54","18.83","SHE","5'10","L","2018","","","","pick224.com/images/42987_evan-mackinnon2018.png"
"OHL","Connor Walters","37734/connor-walters","D","2018","DY+3","56","0.1429","0.0179","0.1608","3","5","2","8","0","1","1","1","54","5.56","4","0.00","60","5.00","1.07","3","13","0.2321","88.89","33.33","","","","","","","1997-06-05","21.28","21.57","HAM","6'01","R","2015","","","","pick224.com/images/37734_connor-walters2018.png"
"WHL","Nick Bowman","43044/nick-bowman","F","2018","DY","56","0.0536","0.1071","0.1607","2","1","3","3","4","2","0","6","","","","","","","0.00","","","","33.33","66.67","","","","","","","2000-03-13","18.51","18.80","EDM","6'00","L","2018","","","",""
"QMJHL","Mathieu Boissonneault","43269/mathieu-boissonneault","F","2018","DY","56","0.1607","0.0000","0.1607","3","6","0","9","0","0","0","0","29","10.34","0","0.00","30","10.00","0.54","3","9","0.1607","100.00","33.33","","","","","","","2000-04-16","18.41","18.71","BLB","6'01","L","2018","","","","pick224.com/images/43269_mathieu-boissonneault2018.png"
"OHL","Luke Bignell","44135/luke-bignell","F","2018","DY-1","56","0.1607","0.0000","0.1607","7","2","3","9","0","0","0","0","44","15.91","2","0.00","48","14.58","0.86","7","12","0.2143","100.00","77.78","","","","","","","2000-11-03","17.87","18.16","BAR","6'00","L","2019","","","","pick224.com/images/44135_luke-bignell2018.png"
"QMJHL","Taylor Egan","39803/taylor-egan","D","2018","DY+2","50","0.1000","0.0600","0.1600","3","2","2","5","1","2","0","3","31","9.68","11","9.09","44","9.09","0.88","4","10","0.2000","62.50","50.00","","","","","","","1998-06-09","20.27","20.56","CHA","6'00","L","2016","","","","pick224.com/images/39803_taylor-egan2018.png"
"QMJHL","Roddie Sandilands","41793/roddie-sandilands","D","2018","DY+1","25","0.1600","0.0000","0.1600","0","4","0","4","0","0","0","0","18","0.00","0","0.00","18","0.00","0.72","0","4","0.1600","100.00","0.00","","","","","","","1999-06-14","19.25","19.55","SHA","6'01","-","2017","","","","pick224.com/images/41793_roddie-sandilands2018.png"
"QMJHL","Kevin Mason","42650/kevin-mason","F","2018","DY","25","0.1600","0.0000","0.1600","2","2","1","4","0","0","0","0","32","6.25","0","0.00","32","6.25","1.28","2","5","0.2000","100.00","50.00","","","","","","","2000-01-12","18.68","18.97","SNB","6'01","R","2018","","","","pick224.com/images/42650_kevin-mason2018.png"
"OHL","Justin Pringle","43020/justin-pringle","F","2018","DY","25","0.1600","0.0000","0.1600","3","1","0","4","0","0","0","0","16","18.75","0","0.00","17","17.65","0.68","3","4","0.1600","100.00","75.00","","","","","","","2000-03-08","18.52","18.81","KGN","5'11","L","2018","","","","pick224.com/images/43020_justin-pringle2018.png"
"WHL","Branden Klatt","40435/branden-klatt","F","2018","DY+1","69","0.1594","0.0000","0.1594","7","4","4","11","0","0","0","0","","","","","","","0.00","","","","100.00","63.64","","","","","","","1998-10-20","19.90","20.20","MJ","6'02","L","2017","","","",""
"WHL","Scott Walford","40726/scott-walford","D","2018","DY+1","69","0.1014","0.0580","0.1594","2","5","10","7","0","4","7","4","","","","","","","0.00","","","","63.64","18.18","","","","","","","1999-01-12","19.68","19.97","VIC","6'02","L","2017","MTL (2017) - #68","MTL","",""
"WHL","Linus Nassen (98)","39617/linus-nassen","D","2018","DY+2","44","0.0455","0.1136","0.1591","0","2","6","2","0","5","11","5","","","","","","","0.00","","","","28.57","0.00","","","","","","","1998-05-10","20.35","20.64","MH","6'00","L","2016","FLA (2016) - #89","FLA","FLA",""
"QMJHL","Jeremy Groleau","42392/jeremy-groleau","D","2018","DY","63","0.1587","0.0000","0.1587","4","6","4","10","0","0","1","0","89","4.49","5","0.00","96","4.17","1.52","4","15","0.2381","100.00","40.00","","","","","","","1999-10-25","18.89","19.18","CHI","6'02","L","2018","","","NJD","pick224.com/images/42392_jeremy-groleau2018.png"
"WHL","Tyler Carpendale","42751/tyler-carpendale","F","2018","DY","19","0.1579","0.0000","0.1579","3","0","2","3","0","0","0","0","","","","","","","0.00","","","","100.00","100.00","","","","","","","2000-01-26","18.64","18.93","SEA","6'03","-","2018","","","",""
"OHL","Nicholas Porco","44572/nicholas-porco","F","2018","DY-1","57","0.1053","0.0526","0.1579","3","3","4","6","2","1","1","3","62","4.84","20","10.00","82","6.10","1.44","5","14","0.2456","66.67","55.56","","","","","","","2001-03-12","17.51","17.80","SAG","6'00","L","2019","DAL (2019) - #142","DAL","DAL","pick224.com/images/44572_nicholas-porco2018.png"
"OHL","Joseph Mack","42617/joseph-mack","F","2018","DY","51","0.1569","0.0000","0.1569","6","2","3","8","0","0","0","0","53","11.32","0","0.00","53","11.32","1.04","6","11","0.2157","100.00","75.00","","","","","","","2000-01-06","18.69","18.99","ER","6'03","R","2018","","","","pick224.com/images/42617_joseph-mack2018.png"
"QMJHL","Darien Kielb","41207/darien-kielb","D","2018","DY+1","64","0.1406","0.0156","0.1562","5","4","6","9","0","1","1","1","65","7.69","9","0.00","76","6.58","1.19","5","17","0.2656","90.00","50.00","","","","","","","1999-03-18","19.49","19.79","GAT","6'01","L","2017","","","","pick224.com/images/41207_darien-kielb2018.png"
"OHL","Alexander Di Carlo","37239/alex-di-carlo","D","2018","DY+3","45","0.1333","0.0222","0.1555","4","2","2","6","0","1","0","1","51","7.84","4","0.00","62","6.45","1.38","4","11","0.2444","85.71","57.14","","","","","","","1997-03-25","21.47","21.77","OSH","6'04","L","2015","","","","pick224.com/images/37239_alex-di-carlo2018.png"
"OHL","Kevin Bahl","43633/kevin-bahl","D","2018","DY","58","0.1207","0.0345","0.1552","1","6","8","7","0","2","1","2","43","2.33","12","0.00","58","1.72","1.00","1","18","0.3103","77.78","11.11","","","","","","","2000-06-27","18.22","18.51","OTT","6'06","L","2018","ARI (2018) - #55","ARI","NJD","pick224.com/images/43633_kevin-bahl2018.png"
"WHL","Reece Newkirk","44485/reece-newkirk","F","2018","DY-1","58","0.1552","0.0000","0.1552","8","1","2","9","0","0","0","0","","","","","","","0.00","","","","100.00","88.89","","","","","","","2001-02-20","17.57","17.86","POR","5'09","L","2019","NYI (2019) - #147","NYI","NYI",""
"WHL","Zackary Hayes","41480/zackary-hayes","D","2018","DY+1","71","0.1549","0.0000","0.1549","2","9","4","11","0","0","0","0","","","","","","","0.00","","","","100.00","18.18","","","","","","","1999-04-24","19.39","19.69","PA","6'03","L","2017","","","",""
"OHL","Joshua Dame","39106/joshua-dame","F","2018","DY+2","13","0.1538","0.0000","0.1538","1","1","1","2","0","0","0","0","7","14.29","0","0.00","7","14.29","0.54","1","4","0.3077","100.00","50.00","","","","","","","1998-03-05","20.53","20.82","NIAG","5'09","L","2016","","","","pick224.com/images/39106_joshua-dame2018.png"
"WHL","Nikita A. Popugayev","40539/nikita-popugayev","F","2018","DY+1","13","0.0000","0.1538","0.1538","0","0","1","0","1","1","2","2","","","","","","","0.00","","","","0.00","50.00","","","","","","","1998-11-20","19.82","20.11","PG","6'06","R","2017","NJD (2017) - #98","NJD","NJD",""
"QMJHL","Kyle Auger","40658/kyle-auger","D","2018","DY+1","13","0.1538","0.0000","0.1538","1","1","0","2","0","0","0","0","17","5.88","1","0.00","18","5.56","1.38","1","2","0.1538","100.00","50.00","","","","","","","1999-01-02","19.70","20.00","MON","5'10","R","2017","","","","pick224.com/images/40658_kyle-auger2018.png"
"QMJHL","Jeremy Cote","41538/jeremy-cote","F","2018","DY+1","52","0.1538","0.0000","0.1538","2","6","3","8","0","0","0","0","27","7.41","1","0.00","28","7.14","0.54","2","11","0.2115","100.00","25.00","","","","","","","1999-05-03","19.37","19.66","VIC","5'09","L","2017","","","","pick224.com/images/41538_jeremy-cote2018.png"
"QMJHL","Alexis Arsenault","43437/alexis-arsenault","D","2018","DY","65","0.1538","0.0000","0.1538","6","4","3","10","0","0","0","0","58","10.34","6","0.00","65","9.23","1.00","6","14","0.2154","100.00","60.00","","","","","","","2000-05-17","18.33","18.62","ROU","5'10","L","2018","","","","pick224.com/images/43437_alexis-arsenault2018.png"
"OHL","Jonathan Yantsis","41504/jonathan-yantsis","F","2018","DY+1","59","0.1525","0.0000","0.1525","5","4","3","9","0","0","0","0","42","11.90","2","0.00","44","11.36","0.75","5","12","0.2034","100.00","55.56","","","","","","","1999-04-28","19.38","19.68","KIT","6'02","R","2017","","","","pick224.com/images/41504_jonathan-yantsis2018.png"
"OHL","Tyler Tucker","42985/tyler-tucker","D","2018","DY","59","0.1356","0.0169","0.1525","2","6","12","8","0","1","0","1","97","2.06","3","0.00","103","2.91","1.75","3","23","0.3898","88.89","22.22","","","","","","","2000-03-01","18.54","18.83","BAR","6'01","L","2018","STL (2018) - #200","STL","STL","pick224.com/images/42985_tyler-tucker2018.png"
"WHL","Hunter Campbell","44374/hunter-campbell","F","2018","DY-1","59","0.1525","0.0000","0.1525","4","5","2","9","0","0","0","0","","","","","","","0.00","","","","100.00","44.44","","","","","","","2001-01-27","17.63","17.93","CGY","6'00","R","2019","","","",""
"WHL","Brady Reagan","38105/brady-reagan","D","2018","DY+3","66","0.1061","0.0455","0.1515","2","5","2","7","0","3","0","3","","","","","","","0.00","","","","70.00","20.00","","","","","","","1997-08-14","21.09","21.38","KAM/CGY","6'03","R","2015","","","",""
"QMJHL","Kyle McGrath","41418/kyle-mcgrath","F","2018","DY+1","33","0.1515","0.0000","0.1515","3","2","0","5","0","0","0","0","27","11.11","7","0.00","36","11.11","1.09","4","6","0.1818","100.00","60.00","","","","","","","1999-04-16","19.41","19.71","CAP","5'09","R","2017","","","","pick224.com/images/41418_kyle-mcgrath2018.png"
"QMJHL","William Basque","42322/william-basque","F","2018","DY","33","0.1515","0.0000","0.1515","2","3","1","5","0","0","0","0","22","9.09","1","0.00","26","7.69","0.79","2","6","0.1818","100.00","40.00","","","","","","","1999-10-04","18.95","19.24","GAT","6'01","L","2018","","","","pick224.com/images/42322_william-basque2018.png"
"OHL","Jackson Doherty","43893/jackson-doherty","F","2018","DY","53","0.1321","0.0189","0.1510","6","1","2","7","1","0","0","1","30","20.00","1","100.00","31","22.58","0.58","7","10","0.1887","87.50","87.50","","","","","","","2000-08-22","18.06","18.36","OS","5'10","L","2018","","","","pick224.com/images/43893_jackson-doherty2018.png"
"QMJHL","Yohan Plamondon","42800/yohan-plamondon","F","2018","DY","20","0.1500","0.0000","0.1500","1","2","1","3","0","0","0","0","23","4.35","3","0.00","26","3.85","1.30","1","4","0.2000","100.00","33.33","","","","","","","2000-02-02","18.62","18.91","SNB","5'11","L","2018","","","","pick224.com/images/42800_yohan-plamondon2018.png"
"WHL","Arshdeep Bains","44290/arshdeep-bains","F","2018","DY-1","40","0.1500","0.0000","0.1500","2","4","1","6","0","0","0","0","","","","","","","0.00","","","","100.00","33.33","","","","","","","2001-01-09","17.68","17.98","RD","6'00","L","2019","","","",""
"QMJHL","Ludovic Soucy","44629/ludovic-soucy","F","2018","DY-1","40","0.1500","0.0000","0.1500","4","2","3","6","0","0","0","0","43","9.30","3","0.00","47","8.51","1.18","4","9","0.2250","100.00","66.67","","","","","","","2001-03-23","17.48","17.77","RIM","6'01","-","2019","","","","pick224.com/images/44629_ludovic-soucy2018.png"
"QMJHL","Jacob Neveu","38723/jacob-neveu","D","2018","DY+2","67","0.1493","0.0000","0.1493","5","5","4","10","0","0","1","0","55","9.09","4","0.00","60","8.33","0.90","5","18","0.2687","100.00","50.00","","","","","","","1998-01-12","20.68","20.97","ROU","6'02","R","2016","","","","pick224.com/images/38723_jacob-neveu2018.png"
"WHL","Dawson Heathcote","42587/dawson-heathcote","F","2018","DY","47","0.1489","0.0000","0.1489","6","1","2","7","0","0","0","0","","","","","","","0.00","","","","100.00","85.71","","","","","","","2000-01-02","18.70","19.00","MH","5'11","R","2018","","","",""
"WHL","Aidan Barfoot","44892/aidan-barfoot","F","2018","DY-1","47","0.1489","0.0000","0.1489","5","2","0","7","0","0","0","0","","","","","","","0.00","","","","100.00","71.43","","","","","","","2001-06-01","17.29","17.58","VAN","6'01","R","2019","","","",""
